time_s,beam_id,rnti,dl_mcs,buf_req,alloc_rbg
29.602000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.602000,[Sector: 0 elevation: 0.000000],3,25,4997,390
29.602000,[Sector: 0 elevation: 0.000000],2,27,4407,377
29.602000,[Sector: 0 elevation: 0.000000],1,27,4407,377
29.602500,[Sector: 0 elevation: 0.000000],9,23,2577,312
29.602500,[Sector: 0 elevation: 0.000000],8,27,432,52
29.602500,[Sector: 0 elevation: 0.000000],7,23,2467,299
29.602500,[Sector: 0 elevation: 0.000000],6,17,5099,832
29.602500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.602500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.602500,[Sector: 0 elevation: 0.000000],3,25,1322,143
29.602500,[Sector: 0 elevation: 0.000000],2,27,565,65
29.602500,[Sector: 0 elevation: 0.000000],1,27,565,65
29.612500,[Sector: 0 elevation: 0.000000],9,17,977,169
29.612500,[Sector: 0 elevation: 0.000000],8,27,3085,312
29.612500,[Sector: 0 elevation: 0.000000],7,25,1087,117
29.612500,[Sector: 0 elevation: 0.000000],6,17,552,91
29.612500,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.612500,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.612500,[Sector: 0 elevation: 0.000000],3,27,2264,234
29.612500,[Sector: 0 elevation: 0.000000],2,27,2952,299
29.612500,[Sector: 0 elevation: 0.000000],1,27,2952,299
29.622500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.622500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.622500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.622500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.622500,[Sector: 0 elevation: 0.000000],1,27,552,65
29.650500,[Sector: 0 elevation: 0.000000],9,15,12224,390
29.650500,[Sector: 0 elevation: 0.000000],8,27,12224,377
29.650500,[Sector: 0 elevation: 0.000000],7,25,12224,390
29.650500,[Sector: 0 elevation: 0.000000],6,15,12224,390
29.650500,[Sector: 0 elevation: 0.000000],5,27,12224,377
29.650500,[Sector: 0 elevation: 0.000000],4,27,12224,377
29.650500,[Sector: 0 elevation: 0.000000],3,27,12224,390
29.650500,[Sector: 0 elevation: 0.000000],2,27,12224,390
29.650500,[Sector: 0 elevation: 0.000000],1,27,12224,377
29.651500,[Sector: 0 elevation: 0.000000],9,15,10141,377
29.651500,[Sector: 0 elevation: 0.000000],8,27,8382,390
29.651500,[Sector: 0 elevation: 0.000000],7,25,8549,377
29.651500,[Sector: 0 elevation: 0.000000],6,15,10141,390
29.651500,[Sector: 0 elevation: 0.000000],5,27,8382,390
29.651500,[Sector: 0 elevation: 0.000000],4,27,8382,390
29.651500,[Sector: 0 elevation: 0.000000],3,27,8249,377
29.651500,[Sector: 0 elevation: 0.000000],2,27,8249,377
29.651500,[Sector: 0 elevation: 0.000000],1,27,8382,390
29.652000,[Sector: 0 elevation: 0.000000],9,15,8128,390
29.652000,[Sector: 0 elevation: 0.000000],8,27,4407,377
29.652000,[Sector: 0 elevation: 0.000000],7,25,4997,390
29.652000,[Sector: 0 elevation: 0.000000],6,15,8058,377
29.652000,[Sector: 0 elevation: 0.000000],5,27,4407,377
29.652000,[Sector: 0 elevation: 0.000000],4,27,4407,377
29.652000,[Sector: 0 elevation: 0.000000],3,27,4407,390
29.652000,[Sector: 0 elevation: 0.000000],2,27,4407,390
29.652000,[Sector: 0 elevation: 0.000000],1,27,4407,390
29.652500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
29.652500,[Sector: 0 elevation: 0.000000],8,27,565,65
29.652500,[Sector: 0 elevation: 0.000000],7,25,1322,143
29.652500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
29.652500,[Sector: 0 elevation: 0.000000],5,27,565,65
29.652500,[Sector: 0 elevation: 0.000000],4,27,565,65
29.652500,[Sector: 0 elevation: 0.000000],3,27,432,52
29.652500,[Sector: 0 elevation: 0.000000],2,27,432,52
29.652500,[Sector: 0 elevation: 0.000000],1,27,432,52
29.653000,[Sector: 0 elevation: 0.000000],9,15,10,13
29.653000,[Sector: 0 elevation: 0.000000],6,15,10,13
29.662500,[Sector: 0 elevation: 0.000000],8,27,2952,299
29.662500,[Sector: 0 elevation: 0.000000],7,25,2264,247
29.662500,[Sector: 0 elevation: 0.000000],5,27,2952,299
29.662500,[Sector: 0 elevation: 0.000000],4,27,2952,299
29.662500,[Sector: 0 elevation: 0.000000],3,25,3085,338
29.662500,[Sector: 0 elevation: 0.000000],2,27,3085,312
29.662500,[Sector: 0 elevation: 0.000000],1,27,3085,312
29.663000,[Sector: 0 elevation: 0.000000],9,27,3547,351
29.663000,[Sector: 0 elevation: 0.000000],6,27,3547,351
29.672500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.672500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.672500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.672500,[Sector: 0 elevation: 0.000000],3,27,552,65
29.672500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.672500,[Sector: 0 elevation: 0.000000],1,27,552,65
29.673000,[Sector: 0 elevation: 0.000000],9,25,552,65
29.673000,[Sector: 0 elevation: 0.000000],6,25,552,65
29.700500,[Sector: 0 elevation: 0.000000],9,27,12224,377
29.700500,[Sector: 0 elevation: 0.000000],8,27,12224,390
29.700500,[Sector: 0 elevation: 0.000000],7,25,12224,390
29.700500,[Sector: 0 elevation: 0.000000],6,25,12224,377
29.700500,[Sector: 0 elevation: 0.000000],5,27,12224,390
29.700500,[Sector: 0 elevation: 0.000000],4,27,12224,390
29.700500,[Sector: 0 elevation: 0.000000],3,25,12224,377
29.700500,[Sector: 0 elevation: 0.000000],2,27,12224,390
29.700500,[Sector: 0 elevation: 0.000000],1,27,12224,377
29.701500,[Sector: 0 elevation: 0.000000],9,27,8382,390
29.701500,[Sector: 0 elevation: 0.000000],8,27,8249,377
29.701500,[Sector: 0 elevation: 0.000000],7,25,8549,390
29.701500,[Sector: 0 elevation: 0.000000],6,25,8672,390
29.701500,[Sector: 0 elevation: 0.000000],5,27,8249,377
29.701500,[Sector: 0 elevation: 0.000000],4,27,8249,377
29.701500,[Sector: 0 elevation: 0.000000],3,25,8672,390
29.701500,[Sector: 0 elevation: 0.000000],2,27,8249,377
29.701500,[Sector: 0 elevation: 0.000000],1,27,8382,390
29.702000,[Sector: 0 elevation: 0.000000],9,27,4407,377
29.702000,[Sector: 0 elevation: 0.000000],8,27,4407,390
29.702000,[Sector: 0 elevation: 0.000000],7,25,4874,377
29.702000,[Sector: 0 elevation: 0.000000],6,25,4997,377
29.702000,[Sector: 0 elevation: 0.000000],5,27,4407,390
29.702000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.702000,[Sector: 0 elevation: 0.000000],3,25,4997,377
29.702000,[Sector: 0 elevation: 0.000000],2,27,4407,390
29.702000,[Sector: 0 elevation: 0.000000],1,27,4407,390
29.702500,[Sector: 0 elevation: 0.000000],9,27,565,65
29.702500,[Sector: 0 elevation: 0.000000],8,27,432,52
29.702500,[Sector: 0 elevation: 0.000000],7,25,1322,143
29.702500,[Sector: 0 elevation: 0.000000],6,25,1445,156
29.702500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.702500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.702500,[Sector: 0 elevation: 0.000000],3,25,1445,156
29.702500,[Sector: 0 elevation: 0.000000],2,27,432,52
29.702500,[Sector: 0 elevation: 0.000000],1,27,432,52
29.713000,[Sector: 0 elevation: 0.000000],9,21,2952,390
29.713000,[Sector: 0 elevation: 0.000000],8,25,3085,338
29.713000,[Sector: 0 elevation: 0.000000],7,17,2264,377
29.713000,[Sector: 0 elevation: 0.000000],6,25,2141,234
29.713000,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.713000,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.713000,[Sector: 0 elevation: 0.000000],3,27,2141,221
29.713000,[Sector: 0 elevation: 0.000000],2,27,3085,312
29.713000,[Sector: 0 elevation: 0.000000],1,27,3085,312
29.714000,[Sector: 0 elevation: 0.000000],9,21,10,13
29.723000,[Sector: 0 elevation: 0.000000],8,27,552,65
29.723000,[Sector: 0 elevation: 0.000000],5,27,552,65
29.723000,[Sector: 0 elevation: 0.000000],4,27,552,65
29.723000,[Sector: 0 elevation: 0.000000],2,27,552,65
29.723000,[Sector: 0 elevation: 0.000000],1,27,552,65
29.724000,[Sector: 0 elevation: 0.000000],9,23,462,65
29.750500,[Sector: 0 elevation: 0.000000],9,27,12224,377
29.750500,[Sector: 0 elevation: 0.000000],8,27,12224,377
29.750500,[Sector: 0 elevation: 0.000000],7,17,12224,390
29.750500,[Sector: 0 elevation: 0.000000],6,17,12224,390
29.750500,[Sector: 0 elevation: 0.000000],5,27,12224,390
29.750500,[Sector: 0 elevation: 0.000000],4,27,12224,390
29.750500,[Sector: 0 elevation: 0.000000],3,25,12224,390
29.750500,[Sector: 0 elevation: 0.000000],2,27,12224,377
29.750500,[Sector: 0 elevation: 0.000000],1,27,12224,377
29.751500,[Sector: 0 elevation: 0.000000],9,27,8382,390
29.751500,[Sector: 0 elevation: 0.000000],8,27,8382,390
29.751500,[Sector: 0 elevation: 0.000000],7,17,9822,377
29.751500,[Sector: 0 elevation: 0.000000],6,17,9822,377
29.751500,[Sector: 0 elevation: 0.000000],5,27,8249,377
29.751500,[Sector: 0 elevation: 0.000000],4,27,8249,377
29.751500,[Sector: 0 elevation: 0.000000],3,25,8549,390
29.751500,[Sector: 0 elevation: 0.000000],2,27,8382,390
29.751500,[Sector: 0 elevation: 0.000000],1,27,8382,390
29.752000,[Sector: 0 elevation: 0.000000],9,27,4407,377
29.752000,[Sector: 0 elevation: 0.000000],8,27,4407,377
29.752000,[Sector: 0 elevation: 0.000000],7,17,7501,390
29.752000,[Sector: 0 elevation: 0.000000],6,17,7501,390
29.752000,[Sector: 0 elevation: 0.000000],5,27,4407,390
29.752000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.752000,[Sector: 0 elevation: 0.000000],3,25,4874,377
29.752000,[Sector: 0 elevation: 0.000000],2,27,4407,390
29.752000,[Sector: 0 elevation: 0.000000],1,27,4407,377
29.752500,[Sector: 0 elevation: 0.000000],9,27,565,65
29.752500,[Sector: 0 elevation: 0.000000],8,27,565,65
29.752500,[Sector: 0 elevation: 0.000000],7,17,5099,832
29.752500,[Sector: 0 elevation: 0.000000],6,17,5099,832
29.752500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.752500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.752500,[Sector: 0 elevation: 0.000000],3,25,1322,143
29.752500,[Sector: 0 elevation: 0.000000],2,27,432,52
29.752500,[Sector: 0 elevation: 0.000000],1,27,565,65
29.762500,[Sector: 0 elevation: 0.000000],9,27,2952,299
29.762500,[Sector: 0 elevation: 0.000000],8,27,2952,299
29.762500,[Sector: 0 elevation: 0.000000],7,25,552,65
29.762500,[Sector: 0 elevation: 0.000000],6,17,552,91
29.762500,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.762500,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.762500,[Sector: 0 elevation: 0.000000],3,27,2264,234
29.762500,[Sector: 0 elevation: 0.000000],2,27,3085,312
29.762500,[Sector: 0 elevation: 0.000000],1,27,2952,299
29.772500,[Sector: 0 elevation: 0.000000],9,17,552,91
29.772500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.772500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.772500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.772500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.772500,[Sector: 0 elevation: 0.000000],1,27,552,65
29.800500,[Sector: 0 elevation: 0.000000],9,23,12224,377
29.800500,[Sector: 0 elevation: 0.000000],8,27,12224,390
29.800500,[Sector: 0 elevation: 0.000000],7,23,12224,390
29.800500,[Sector: 0 elevation: 0.000000],6,17,12224,390
29.800500,[Sector: 0 elevation: 0.000000],5,27,12224,377
29.800500,[Sector: 0 elevation: 0.000000],4,27,12224,377
29.800500,[Sector: 0 elevation: 0.000000],3,25,12224,390
29.800500,[Sector: 0 elevation: 0.000000],2,27,12224,377
29.800500,[Sector: 0 elevation: 0.000000],1,27,12224,390
29.801500,[Sector: 0 elevation: 0.000000],9,23,9045,390
29.801500,[Sector: 0 elevation: 0.000000],8,27,8249,377
29.801500,[Sector: 0 elevation: 0.000000],7,23,8935,390
29.801500,[Sector: 0 elevation: 0.000000],6,17,9822,377
29.801500,[Sector: 0 elevation: 0.000000],5,27,8382,390
29.801500,[Sector: 0 elevation: 0.000000],4,27,8382,390
29.801500,[Sector: 0 elevation: 0.000000],3,25,8549,377
29.801500,[Sector: 0 elevation: 0.000000],2,27,8382,390
29.801500,[Sector: 0 elevation: 0.000000],1,27,8249,377
29.802000,[Sector: 0 elevation: 0.000000],9,23,5756,377
29.802000,[Sector: 0 elevation: 0.000000],8,27,4407,390
29.802000,[Sector: 0 elevation: 0.000000],7,23,5646,377
29.802000,[Sector: 0 elevation: 0.000000],6,17,7501,390
29.802000,[Sector: 0 elevation: 0.000000],5,27,4407,377
29.802000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.802000,[Sector: 0 elevation: 0.000000],3,25,4997,390
29.802000,[Sector: 0 elevation: 0.000000],2,27,4407,377
29.802000,[Sector: 0 elevation: 0.000000],1,27,4407,390
29.802500,[Sector: 0 elevation: 0.000000],9,23,2577,312
29.802500,[Sector: 0 elevation: 0.000000],8,27,432,52
29.802500,[Sector: 0 elevation: 0.000000],7,23,2467,299
29.802500,[Sector: 0 elevation: 0.000000],6,17,5099,832
29.802500,[Sector: 0 elevation: 0.000000],5,27,565,65
29.802500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.802500,[Sector: 0 elevation: 0.000000],3,25,1322,143
29.802500,[Sector: 0 elevation: 0.000000],2,27,565,65
29.802500,[Sector: 0 elevation: 0.000000],1,27,432,52
29.812500,[Sector: 0 elevation: 0.000000],9,17,977,169
29.812500,[Sector: 0 elevation: 0.000000],8,27,3085,312
29.812500,[Sector: 0 elevation: 0.000000],7,25,1087,117
29.812500,[Sector: 0 elevation: 0.000000],6,17,552,91
29.812500,[Sector: 0 elevation: 0.000000],5,27,2952,299
29.812500,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.812500,[Sector: 0 elevation: 0.000000],3,27,2264,234
29.812500,[Sector: 0 elevation: 0.000000],2,27,2952,299
29.812500,[Sector: 0 elevation: 0.000000],1,27,3085,312
29.822500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.822500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.822500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.822500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.822500,[Sector: 0 elevation: 0.000000],1,27,552,65
29.850500,[Sector: 0 elevation: 0.000000],9,15,12224,390
29.850500,[Sector: 0 elevation: 0.000000],8,27,12224,377
29.850500,[Sector: 0 elevation: 0.000000],7,25,12224,390
29.850500,[Sector: 0 elevation: 0.000000],6,15,12224,390
29.850500,[Sector: 0 elevation: 0.000000],5,27,12224,390
29.850500,[Sector: 0 elevation: 0.000000],4,27,12224,377
29.850500,[Sector: 0 elevation: 0.000000],3,27,12224,390
29.850500,[Sector: 0 elevation: 0.000000],2,27,12224,377
29.850500,[Sector: 0 elevation: 0.000000],1,27,12224,377
29.851500,[Sector: 0 elevation: 0.000000],9,15,10141,377
29.851500,[Sector: 0 elevation: 0.000000],8,27,8382,390
29.851500,[Sector: 0 elevation: 0.000000],7,25,8549,377
29.851500,[Sector: 0 elevation: 0.000000],6,15,10141,390
29.851500,[Sector: 0 elevation: 0.000000],5,27,8249,377
29.851500,[Sector: 0 elevation: 0.000000],4,27,8382,390
29.851500,[Sector: 0 elevation: 0.000000],3,27,8249,377
29.851500,[Sector: 0 elevation: 0.000000],2,27,8382,390
29.851500,[Sector: 0 elevation: 0.000000],1,27,8382,390
29.852000,[Sector: 0 elevation: 0.000000],9,15,8128,390
29.852000,[Sector: 0 elevation: 0.000000],8,27,4407,377
29.852000,[Sector: 0 elevation: 0.000000],7,25,4997,390
29.852000,[Sector: 0 elevation: 0.000000],6,15,8058,377
29.852000,[Sector: 0 elevation: 0.000000],5,27,4407,390
29.852000,[Sector: 0 elevation: 0.000000],4,27,4407,377
29.852000,[Sector: 0 elevation: 0.000000],3,27,4407,390
29.852000,[Sector: 0 elevation: 0.000000],2,27,4407,390
29.852000,[Sector: 0 elevation: 0.000000],1,27,4407,377
29.852500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
29.852500,[Sector: 0 elevation: 0.000000],8,27,565,65
29.852500,[Sector: 0 elevation: 0.000000],7,25,1322,143
29.852500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
29.852500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.852500,[Sector: 0 elevation: 0.000000],4,27,565,65
29.852500,[Sector: 0 elevation: 0.000000],3,27,432,52
29.852500,[Sector: 0 elevation: 0.000000],2,27,432,52
29.852500,[Sector: 0 elevation: 0.000000],1,27,565,65
29.853000,[Sector: 0 elevation: 0.000000],9,15,10,13
29.853000,[Sector: 0 elevation: 0.000000],6,15,10,13
29.862500,[Sector: 0 elevation: 0.000000],8,27,2952,299
29.862500,[Sector: 0 elevation: 0.000000],7,25,2264,247
29.862500,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.862500,[Sector: 0 elevation: 0.000000],4,27,2952,299
29.862500,[Sector: 0 elevation: 0.000000],3,25,3085,338
29.862500,[Sector: 0 elevation: 0.000000],2,27,3085,312
29.862500,[Sector: 0 elevation: 0.000000],1,27,2952,299
29.863000,[Sector: 0 elevation: 0.000000],9,27,3547,351
29.863000,[Sector: 0 elevation: 0.000000],6,27,3547,351
29.872500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.872500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.872500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.872500,[Sector: 0 elevation: 0.000000],3,27,552,65
29.872500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.872500,[Sector: 0 elevation: 0.000000],1,27,552,65
29.873000,[Sector: 0 elevation: 0.000000],9,25,552,65
29.873000,[Sector: 0 elevation: 0.000000],6,25,552,65
29.900500,[Sector: 0 elevation: 0.000000],9,27,12224,377
29.900500,[Sector: 0 elevation: 0.000000],8,27,12224,390
29.900500,[Sector: 0 elevation: 0.000000],7,25,12224,390
29.900500,[Sector: 0 elevation: 0.000000],6,25,12224,377
29.900500,[Sector: 0 elevation: 0.000000],5,27,12224,390
29.900500,[Sector: 0 elevation: 0.000000],4,27,12224,390
29.900500,[Sector: 0 elevation: 0.000000],3,25,12224,377
29.900500,[Sector: 0 elevation: 0.000000],2,27,12224,377
29.900500,[Sector: 0 elevation: 0.000000],1,27,12224,390
29.901500,[Sector: 0 elevation: 0.000000],9,27,8382,390
29.901500,[Sector: 0 elevation: 0.000000],8,27,8249,377
29.901500,[Sector: 0 elevation: 0.000000],7,25,8549,390
29.901500,[Sector: 0 elevation: 0.000000],6,25,8672,390
29.901500,[Sector: 0 elevation: 0.000000],5,27,8249,377
29.901500,[Sector: 0 elevation: 0.000000],4,27,8249,377
29.901500,[Sector: 0 elevation: 0.000000],3,25,8672,390
29.901500,[Sector: 0 elevation: 0.000000],2,27,8382,390
29.901500,[Sector: 0 elevation: 0.000000],1,27,8249,377
29.902000,[Sector: 0 elevation: 0.000000],9,27,4407,377
29.902000,[Sector: 0 elevation: 0.000000],8,27,4407,390
29.902000,[Sector: 0 elevation: 0.000000],7,25,4874,377
29.902000,[Sector: 0 elevation: 0.000000],6,25,4997,377
29.902000,[Sector: 0 elevation: 0.000000],5,27,4407,390
29.902000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.902000,[Sector: 0 elevation: 0.000000],3,25,4997,377
29.902000,[Sector: 0 elevation: 0.000000],2,27,4407,390
29.902000,[Sector: 0 elevation: 0.000000],1,27,4407,390
29.902500,[Sector: 0 elevation: 0.000000],9,27,565,65
29.902500,[Sector: 0 elevation: 0.000000],8,27,432,52
29.902500,[Sector: 0 elevation: 0.000000],7,25,1322,143
29.902500,[Sector: 0 elevation: 0.000000],6,25,1445,156
29.902500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.902500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.902500,[Sector: 0 elevation: 0.000000],3,25,1445,156
29.902500,[Sector: 0 elevation: 0.000000],2,27,432,52
29.902500,[Sector: 0 elevation: 0.000000],1,27,432,52
29.913000,[Sector: 0 elevation: 0.000000],9,21,2952,390
29.913000,[Sector: 0 elevation: 0.000000],8,25,3085,338
29.913000,[Sector: 0 elevation: 0.000000],7,17,2264,377
29.913000,[Sector: 0 elevation: 0.000000],6,25,2141,234
29.913000,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.913000,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.913000,[Sector: 0 elevation: 0.000000],3,27,2141,221
29.913000,[Sector: 0 elevation: 0.000000],2,27,3085,312
29.913000,[Sector: 0 elevation: 0.000000],1,27,3085,312
29.914000,[Sector: 0 elevation: 0.000000],9,21,10,13
29.923000,[Sector: 0 elevation: 0.000000],8,27,552,65
29.923000,[Sector: 0 elevation: 0.000000],5,27,552,65
29.923000,[Sector: 0 elevation: 0.000000],4,27,552,65
29.923000,[Sector: 0 elevation: 0.000000],2,27,552,65
29.923000,[Sector: 0 elevation: 0.000000],1,27,552,65
29.924000,[Sector: 0 elevation: 0.000000],9,23,462,65
29.950500,[Sector: 0 elevation: 0.000000],9,27,12224,377
29.950500,[Sector: 0 elevation: 0.000000],8,27,12224,377
29.950500,[Sector: 0 elevation: 0.000000],7,17,12224,390
29.950500,[Sector: 0 elevation: 0.000000],6,17,12224,390
29.950500,[Sector: 0 elevation: 0.000000],5,27,12224,377
29.950500,[Sector: 0 elevation: 0.000000],4,27,12224,390
29.950500,[Sector: 0 elevation: 0.000000],3,25,12224,390
29.950500,[Sector: 0 elevation: 0.000000],2,27,12224,377
29.950500,[Sector: 0 elevation: 0.000000],1,27,12224,390
29.951500,[Sector: 0 elevation: 0.000000],9,27,8382,390
29.951500,[Sector: 0 elevation: 0.000000],8,27,8382,390
29.951500,[Sector: 0 elevation: 0.000000],7,17,9822,377
29.951500,[Sector: 0 elevation: 0.000000],6,17,9822,377
29.951500,[Sector: 0 elevation: 0.000000],5,27,8382,390
29.951500,[Sector: 0 elevation: 0.000000],4,27,8249,377
29.951500,[Sector: 0 elevation: 0.000000],3,25,8549,390
29.951500,[Sector: 0 elevation: 0.000000],2,27,8382,390
29.951500,[Sector: 0 elevation: 0.000000],1,27,8249,377
29.952000,[Sector: 0 elevation: 0.000000],9,27,4407,377
29.952000,[Sector: 0 elevation: 0.000000],8,27,4407,377
29.952000,[Sector: 0 elevation: 0.000000],7,17,7501,390
29.952000,[Sector: 0 elevation: 0.000000],6,17,7501,390
29.952000,[Sector: 0 elevation: 0.000000],5,27,4407,390
29.952000,[Sector: 0 elevation: 0.000000],4,27,4407,390
29.952000,[Sector: 0 elevation: 0.000000],3,25,4874,377
29.952000,[Sector: 0 elevation: 0.000000],2,27,4407,377
29.952000,[Sector: 0 elevation: 0.000000],1,27,4407,390
29.952500,[Sector: 0 elevation: 0.000000],9,27,565,65
29.952500,[Sector: 0 elevation: 0.000000],8,27,565,65
29.952500,[Sector: 0 elevation: 0.000000],7,17,5099,832
29.952500,[Sector: 0 elevation: 0.000000],6,17,5099,832
29.952500,[Sector: 0 elevation: 0.000000],5,27,432,52
29.952500,[Sector: 0 elevation: 0.000000],4,27,432,52
29.952500,[Sector: 0 elevation: 0.000000],3,25,1322,143
29.952500,[Sector: 0 elevation: 0.000000],2,27,565,65
29.952500,[Sector: 0 elevation: 0.000000],1,27,432,52
29.962500,[Sector: 0 elevation: 0.000000],9,27,2952,299
29.962500,[Sector: 0 elevation: 0.000000],8,27,2952,299
29.962500,[Sector: 0 elevation: 0.000000],7,25,552,65
29.962500,[Sector: 0 elevation: 0.000000],6,17,552,91
29.962500,[Sector: 0 elevation: 0.000000],5,27,3085,312
29.962500,[Sector: 0 elevation: 0.000000],4,27,3085,312
29.962500,[Sector: 0 elevation: 0.000000],3,27,2264,234
29.962500,[Sector: 0 elevation: 0.000000],2,27,2952,299
29.962500,[Sector: 0 elevation: 0.000000],1,27,3085,312
29.972500,[Sector: 0 elevation: 0.000000],9,17,552,91
29.972500,[Sector: 0 elevation: 0.000000],8,27,552,65
29.972500,[Sector: 0 elevation: 0.000000],5,27,552,65
29.972500,[Sector: 0 elevation: 0.000000],4,27,552,65
29.972500,[Sector: 0 elevation: 0.000000],2,27,552,65
29.972500,[Sector: 0 elevation: 0.000000],1,27,552,65
30.000500,[Sector: 0 elevation: 0.000000],9,23,12224,377
30.000500,[Sector: 0 elevation: 0.000000],8,27,12224,390
30.000500,[Sector: 0 elevation: 0.000000],7,23,12224,390
30.000500,[Sector: 0 elevation: 0.000000],6,17,12224,390
30.000500,[Sector: 0 elevation: 0.000000],5,27,12224,377
30.000500,[Sector: 0 elevation: 0.000000],4,27,12224,377
30.000500,[Sector: 0 elevation: 0.000000],3,25,12224,390
30.000500,[Sector: 0 elevation: 0.000000],2,27,12224,390
30.000500,[Sector: 0 elevation: 0.000000],1,27,12224,377
30.001500,[Sector: 0 elevation: 0.000000],9,23,9045,390
30.001500,[Sector: 0 elevation: 0.000000],8,27,8249,377
30.001500,[Sector: 0 elevation: 0.000000],7,23,8935,390
30.001500,[Sector: 0 elevation: 0.000000],6,17,9822,377
30.001500,[Sector: 0 elevation: 0.000000],5,27,8382,390
30.001500,[Sector: 0 elevation: 0.000000],4,27,8382,390
30.001500,[Sector: 0 elevation: 0.000000],3,25,8549,377
30.001500,[Sector: 0 elevation: 0.000000],2,27,8249,377
30.001500,[Sector: 0 elevation: 0.000000],1,27,8382,390
30.002000,[Sector: 0 elevation: 0.000000],9,23,5756,377
30.002000,[Sector: 0 elevation: 0.000000],8,27,4407,390
30.002000,[Sector: 0 elevation: 0.000000],7,23,5646,377
30.002000,[Sector: 0 elevation: 0.000000],6,17,7501,390
30.002000,[Sector: 0 elevation: 0.000000],5,27,4407,377
30.002000,[Sector: 0 elevation: 0.000000],4,27,4407,377
30.002000,[Sector: 0 elevation: 0.000000],3,25,4997,390
30.002000,[Sector: 0 elevation: 0.000000],2,27,4407,390
30.002000,[Sector: 0 elevation: 0.000000],1,27,4407,390
30.002500,[Sector: 0 elevation: 0.000000],9,23,2577,312
30.002500,[Sector: 0 elevation: 0.000000],8,27,432,52
30.002500,[Sector: 0 elevation: 0.000000],7,23,2467,299
30.002500,[Sector: 0 elevation: 0.000000],6,17,5099,832
30.002500,[Sector: 0 elevation: 0.000000],5,27,565,65
30.002500,[Sector: 0 elevation: 0.000000],4,27,565,65
30.002500,[Sector: 0 elevation: 0.000000],3,25,1322,143
30.002500,[Sector: 0 elevation: 0.000000],2,27,432,52
30.002500,[Sector: 0 elevation: 0.000000],1,27,432,52
30.012500,[Sector: 0 elevation: 0.000000],9,17,977,169
30.012500,[Sector: 0 elevation: 0.000000],8,27,3085,312
30.012500,[Sector: 0 elevation: 0.000000],7,25,1087,117
30.012500,[Sector: 0 elevation: 0.000000],6,17,552,91
30.012500,[Sector: 0 elevation: 0.000000],5,27,2952,299
30.012500,[Sector: 0 elevation: 0.000000],4,27,2952,299
30.012500,[Sector: 0 elevation: 0.000000],3,27,2264,234
30.012500,[Sector: 0 elevation: 0.000000],2,27,3085,312
30.012500,[Sector: 0 elevation: 0.000000],1,27,3085,312
30.022500,[Sector: 0 elevation: 0.000000],8,27,552,65
30.022500,[Sector: 0 elevation: 0.000000],5,27,552,65
