time_s,beam_id,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
6.902,[Sector: 0 elevation: 0.000000],5318.530307999999,1,dynamic_continuous_30s,bw100,100,rr
6.9025,[Sector: 0 elevation: 0.000000],2060.8084692,1,dynamic_continuous_30s,bw100,100,rr
6.913,[Sector: 0 elevation: 0.000000],3533.9593302,1,dynamic_continuous_30s,bw100,100,rr
6.914,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
6.923,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
7.0005,[Sector: 0 elevation: 0.000000],5397.064779599999,1,dynamic_continuous_30s,bw100,100,rr
7.0015,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
7.002,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
7.0025,[Sector: 0 elevation: 0.000000],1877.0566931999997,1,dynamic_continuous_30s,bw100,100,rr
7.003,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.013,[Sector: 0 elevation: 0.000000],4394.5391646,1,dynamic_continuous_30s,bw100,100,rr
7.023,[Sector: 0 elevation: 0.000000],730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr
7.1005,[Sector: 0 elevation: 0.000000],5279.84028,1,dynamic_continuous_30s,bw100,100,rr
7.1015,[Sector: 0 elevation: 0.000000],5286.5137728,1,dynamic_continuous_30s,bw100,100,rr
7.102,[Sector: 0 elevation: 0.000000],5281.588611,1,dynamic_continuous_30s,bw100,100,rr
7.1025,[Sector: 0 elevation: 0.000000],2196.683424,1,dynamic_continuous_30s,bw100,100,rr
7.103,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.1125,[Sector: 0 elevation: 0.000000],3524.2180037999997,1,dynamic_continuous_30s,bw100,100,rr
7.113,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
7.1225,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
7.123,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
7.2005,[Sector: 0 elevation: 0.000000],5378.8892976,1,dynamic_continuous_30s,bw100,100,rr
7.2015,[Sector: 0 elevation: 0.000000],5382.991809,1,dynamic_continuous_30s,bw100,100,rr
7.202,[Sector: 0 elevation: 0.000000],5391.4136327999995,1,dynamic_continuous_30s,bw100,100,rr
7.2025,[Sector: 0 elevation: 0.000000],1931.645196,1,dynamic_continuous_30s,bw100,100,rr
7.203,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.214,[Sector: 0 elevation: 0.000000],4316.6419686,1,dynamic_continuous_30s,bw100,100,rr
7.224,[Sector: 0 elevation: 0.000000],838.1542572000001,1,dynamic_continuous_30s,bw100,100,rr
7.3005,[Sector: 0 elevation: 0.000000],5534.8491744,1,dynamic_continuous_30s,bw100,100,rr
7.3015,[Sector: 0 elevation: 0.000000],5528.392482599999,1,dynamic_continuous_30s,bw100,100,rr
7.302,[Sector: 0 elevation: 0.000000],5536.5975054,1,dynamic_continuous_30s,bw100,100,rr
7.3025,[Sector: 0 elevation: 0.000000],1775.4064614,1,dynamic_continuous_30s,bw100,100,rr
7.3155,[Sector: 0 elevation: 0.000000],3717.8419824,1,dynamic_continuous_30s,bw100,100,rr
7.3165,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
7.3255,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
7.4005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
7.4015,[Sector: 0 elevation: 0.000000],5332.29021,1,dynamic_continuous_30s,bw100,100,rr
7.402,[Sector: 0 elevation: 0.000000],5338.9637028,1,dynamic_continuous_30s,bw100,100,rr
7.4025,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
7.403,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.4125,[Sector: 0 elevation: 0.000000],3595.7118132,1,dynamic_continuous_30s,bw100,100,rr
7.413,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
7.4225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
7.423,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
7.5005,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
7.5015,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
7.502,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
7.5025,[Sector: 0 elevation: 0.000000],1875.3083622,1,dynamic_continuous_30s,bw100,100,rr
7.503,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.514,[Sector: 0 elevation: 0.000000],4473.1539918,1,dynamic_continuous_30s,bw100,100,rr
7.524,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
7.6005,[Sector: 0 elevation: 0.000000],5386.8015396,1,dynamic_continuous_30s,bw100,100,rr
7.6015,[Sector: 0 elevation: 0.000000],5385.0532086,1,dynamic_continuous_30s,bw100,100,rr
7.602,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
7.6025,[Sector: 0 elevation: 0.000000],1871.3812806,1,dynamic_continuous_30s,bw100,100,rr
7.6145,[Sector: 0 elevation: 0.000000],3730.1383782,1,dynamic_continuous_30s,bw100,100,rr
7.6245,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
7.7005,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
7.7015,[Sector: 0 elevation: 0.000000],5125.4576802,1,dynamic_continuous_30s,bw100,100,rr
7.702,[Sector: 0 elevation: 0.000000],5124.9990168,1,dynamic_continuous_30s,bw100,100,rr
7.7025,[Sector: 0 elevation: 0.000000],2348.3892275999997,1,dynamic_continuous_30s,bw100,100,rr
7.703,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
7.7125,[Sector: 0 elevation: 0.000000],3567.6804384,1,dynamic_continuous_30s,bw100,100,rr
7.713,[Sector: 0 elevation: 0.000000],612.1314576,1,dynamic_continuous_30s,bw100,100,rr
7.7225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
7.723,[Sector: 0 elevation: 0.000000],168.7471578,1,dynamic_continuous_30s,bw100,100,rr
7.8005,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
7.8015,[Sector: 0 elevation: 0.000000],5706.271935,1,dynamic_continuous_30s,bw100,100,rr
7.802,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
7.8025,[Sector: 0 elevation: 0.000000],1320.9410447999999,1,dynamic_continuous_30s,bw100,100,rr
7.813,[Sector: 0 elevation: 0.000000],4174.7713722,1,dynamic_continuous_30s,bw100,100,rr
7.823,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
7.9005,[Sector: 0 elevation: 0.000000],5461.869581999999,1,dynamic_continuous_30s,bw100,100,rr
7.9015,[Sector: 0 elevation: 0.000000],5460.121251,1,dynamic_continuous_30s,bw100,100,rr
7.902,[Sector: 0 elevation: 0.000000],5464.2237624,1,dynamic_continuous_30s,bw100,100,rr
7.9025,[Sector: 0 elevation: 0.000000],1969.5420107999998,1,dynamic_continuous_30s,bw100,100,rr
7.9155,[Sector: 0 elevation: 0.000000],3381.7355909999997,1,dynamic_continuous_30s,bw100,100,rr
7.9255,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
8.0005,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
8.0015,[Sector: 0 elevation: 0.000000],5136.2336844,1,dynamic_continuous_30s,bw100,100,rr
8.002,[Sector: 0 elevation: 0.000000],5114.2230125999995,1,dynamic_continuous_30s,bw100,100,rr
8.0025,[Sector: 0 elevation: 0.000000],2348.3892275999997,1,dynamic_continuous_30s,bw100,100,rr
8.003,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
8.0125,[Sector: 0 elevation: 0.000000],3588.1289496,1,dynamic_continuous_30s,bw100,100,rr
8.013,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
8.0225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
8.023,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
8.1005,[Sector: 0 elevation: 0.000000],5488.2047376,1,dynamic_continuous_30s,bw100,100,rr
8.1015,[Sector: 0 elevation: 0.000000],5489.9530686,1,dynamic_continuous_30s,bw100,100,rr
8.102,[Sector: 0 elevation: 0.000000],5499.4394052,1,dynamic_continuous_30s,bw100,100,rr
8.1025,[Sector: 0 elevation: 0.000000],1603.9888722,1,dynamic_continuous_30s,bw100,100,rr
8.1125,[Sector: 0 elevation: 0.000000],4037.8565682,1,dynamic_continuous_30s,bw100,100,rr
8.1225,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
8.2005,[Sector: 0 elevation: 0.000000],5060.0247516,1,dynamic_continuous_30s,bw100,100,rr
8.2015,[Sector: 0 elevation: 0.000000],5074.7560812,1,dynamic_continuous_30s,bw100,100,rr
8.202,[Sector: 0 elevation: 0.000000],5072.5490868,1,dynamic_continuous_30s,bw100,100,rr
8.2025,[Sector: 0 elevation: 0.000000],2483.8337628,1,dynamic_continuous_30s,bw100,100,rr
8.203,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
8.2125,[Sector: 0 elevation: 0.000000],3388.4472726,1,dynamic_continuous_30s,bw100,100,rr
8.213,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
8.2225,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
8.223,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
8.3005,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
8.3015,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
8.302,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
8.3025,[Sector: 0 elevation: 0.000000],1875.3083622,1,dynamic_continuous_30s,bw100,100,rr
8.303,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
8.313,[Sector: 0 elevation: 0.000000],4380.591501,1,dynamic_continuous_30s,bw100,100,rr
8.323,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
8.4005,[Sector: 0 elevation: 0.000000],5386.8015396,1,dynamic_continuous_30s,bw100,100,rr
8.4015,[Sector: 0 elevation: 0.000000],5385.0532086,1,dynamic_continuous_30s,bw100,100,rr
8.402,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
8.4025,[Sector: 0 elevation: 0.000000],1871.3812806,1,dynamic_continuous_30s,bw100,100,rr
8.413,[Sector: 0 elevation: 0.000000],3731.401791,1,dynamic_continuous_30s,bw100,100,rr
8.423,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
8.5005,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
8.5015,[Sector: 0 elevation: 0.000000],5125.4576802,1,dynamic_continuous_30s,bw100,100,rr
8.502,[Sector: 0 elevation: 0.000000],5124.9990168,1,dynamic_continuous_30s,bw100,100,rr
8.5025,[Sector: 0 elevation: 0.000000],2348.3892275999997,1,dynamic_continuous_30s,bw100,100,rr
8.503,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
8.5125,[Sector: 0 elevation: 0.000000],3610.2016782,1,dynamic_continuous_30s,bw100,100,rr
8.513,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
8.5225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
8.523,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
8.6005,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
8.6015,[Sector: 0 elevation: 0.000000],5706.271935,1,dynamic_continuous_30s,bw100,100,rr
8.602,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
8.6025,[Sector: 0 elevation: 0.000000],1320.9410447999999,1,dynamic_continuous_30s,bw100,100,rr
8.6145,[Sector: 0 elevation: 0.000000],4173.5079594,1,dynamic_continuous_30s,bw100,100,rr
8.6245,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
8.7005,[Sector: 0 elevation: 0.000000],5411.167982999999,1,dynamic_continuous_30s,bw100,100,rr
8.7015,[Sector: 0 elevation: 0.000000],5407.671321,1,dynamic_continuous_30s,bw100,100,rr
8.702,[Sector: 0 elevation: 0.000000],5415.2704944,1,dynamic_continuous_30s,bw100,100,rr
8.7025,[Sector: 0 elevation: 0.000000],2101.489884,1,dynamic_continuous_30s,bw100,100,rr
8.7145,[Sector: 0 elevation: 0.000000],3364.2709775999997,1,dynamic_continuous_30s,bw100,100,rr
8.7245,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
8.8005,[Sector: 0 elevation: 0.000000],5028.0893676,1,dynamic_continuous_30s,bw100,100,rr
8.8015,[Sector: 0 elevation: 0.000000],5054.6612142,1,dynamic_continuous_30s,bw100,100,rr
8.802,[Sector: 0 elevation: 0.000000],5029.8376986,1,dynamic_continuous_30s,bw100,100,rr
8.8025,[Sector: 0 elevation: 0.000000],2536.243515,1,dynamic_continuous_30s,bw100,100,rr
8.8125,[Sector: 0 elevation: 0.000000],3350.1729456000003,1,dynamic_continuous_30s,bw100,100,rr
8.8225,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
8.9005,[Sector: 0 elevation: 0.000000],5242.054053599999,1,dynamic_continuous_30s,bw100,100,rr
8.9015,[Sector: 0 elevation: 0.000000],5261.493744,1,dynamic_continuous_30s,bw100,100,rr
8.902,[Sector: 0 elevation: 0.000000],5243.8023846,1,dynamic_continuous_30s,bw100,100,rr
8.9025,[Sector: 0 elevation: 0.000000],2254.9440186,1,dynamic_continuous_30s,bw100,100,rr
8.914,[Sector: 0 elevation: 0.000000],3303.54999,1,dynamic_continuous_30s,bw100,100,rr
8.924,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
9.0005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
9.0015,[Sector: 0 elevation: 0.000000],5332.29021,1,dynamic_continuous_30s,bw100,100,rr
9.002,[Sector: 0 elevation: 0.000000],5338.9637028,1,dynamic_continuous_30s,bw100,100,rr
9.0025,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
9.003,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
9.013,[Sector: 0 elevation: 0.000000],4250.7380448,1,dynamic_continuous_30s,bw100,100,rr
9.023,[Sector: 0 elevation: 0.000000],730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr
9.1005,[Sector: 0 elevation: 0.000000],5318.530308,1,dynamic_continuous_30s,bw100,100,rr
9.1015,[Sector: 0 elevation: 0.000000],5314.4277966,1,dynamic_continuous_30s,bw100,100,rr
9.102,[Sector: 0 elevation: 0.000000],5329.7649756,1,dynamic_continuous_30s,bw100,100,rr
9.1025,[Sector: 0 elevation: 0.000000],2059.0601382,1,dynamic_continuous_30s,bw100,100,rr
9.114,[Sector: 0 elevation: 0.000000],3563.9681688,1,dynamic_continuous_30s,bw100,100,rr
9.124,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
9.2005,[Sector: 0 elevation: 0.000000],5164.9246115999995,1,dynamic_continuous_30s,bw100,100,rr
9.2015,[Sector: 0 elevation: 0.000000],5188.6836144,1,dynamic_continuous_30s,bw100,100,rr
9.202,[Sector: 0 elevation: 0.000000],5164.9246115999995,1,dynamic_continuous_30s,bw100,100,rr
9.2025,[Sector: 0 elevation: 0.000000],2212.9446924,1,dynamic_continuous_30s,bw100,100,rr
9.203,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
9.2125,[Sector: 0 elevation: 0.000000],3739.6748375999996,1,dynamic_continuous_30s,bw100,100,rr
9.213,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
9.2225,[Sector: 0 elevation: 0.000000],770.8624092000001,1,dynamic_continuous_30s,bw100,100,rr
9.223,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
9.3005,[Sector: 0 elevation: 0.000000],5603.120406,1,dynamic_continuous_30s,bw100,100,rr
9.3015,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
9.302,[Sector: 0 elevation: 0.000000],5604.868737,1,dynamic_continuous_30s,bw100,100,rr
9.3025,[Sector: 0 elevation: 0.000000],1587.7276038,1,dynamic_continuous_30s,bw100,100,rr
9.3155,[Sector: 0 elevation: 0.000000],3901.4616888,1,dynamic_continuous_30s,bw100,100,rr
9.3255,[Sector: 0 elevation: 0.000000],543.67326,1,dynamic_continuous_30s,bw100,100,rr
9.4005,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
9.4015,[Sector: 0 elevation: 0.000000],5125.4576802,1,dynamic_continuous_30s,bw100,100,rr
9.402,[Sector: 0 elevation: 0.000000],5124.9990168,1,dynamic_continuous_30s,bw100,100,rr
9.4025,[Sector: 0 elevation: 0.000000],2348.3892275999997,1,dynamic_continuous_30s,bw100,100,rr
9.403,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
9.4125,[Sector: 0 elevation: 0.000000],3564.2140092,1,dynamic_continuous_30s,bw100,100,rr
9.413,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
9.4225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
9.423,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
9.5005,[Sector: 0 elevation: 0.000000],5417.5793256,1,dynamic_continuous_30s,bw100,100,rr
9.5015,[Sector: 0 elevation: 0.000000],5421.681837,1,dynamic_continuous_30s,bw100,100,rr
9.502,[Sector: 0 elevation: 0.000000],5428.8139931999995,1,dynamic_continuous_30s,bw100,100,rr
9.5025,[Sector: 0 elevation: 0.000000],1794.0219102,1,dynamic_continuous_30s,bw100,100,rr
9.513,[Sector: 0 elevation: 0.000000],3905.1063324,1,dynamic_continuous_30s,bw100,100,rr
9.523,[Sector: 0 elevation: 0.000000],764.6392260000001,1,dynamic_continuous_30s,bw100,100,rr
9.6005,[Sector: 0 elevation: 0.000000],5346.363180599999,1,dynamic_continuous_30s,bw100,100,rr
9.6015,[Sector: 0 elevation: 0.000000],5348.1115116,1,dynamic_continuous_30s,bw100,100,rr
9.602,[Sector: 0 elevation: 0.000000],5358.8875158,1,dynamic_continuous_30s,bw100,100,rr
9.6025,[Sector: 0 elevation: 0.000000],2010.7528973999997,1,dynamic_continuous_30s,bw100,100,rr
9.603,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
9.613,[Sector: 0 elevation: 0.000000],4243.8449664,1,dynamic_continuous_30s,bw100,100,rr
9.623,[Sector: 0 elevation: 0.000000],619.706763,1,dynamic_continuous_30s,bw100,100,rr
9.7005,[Sector: 0 elevation: 0.000000],5330.541879,1,dynamic_continuous_30s,bw100,100,rr
9.7015,[Sector: 0 elevation: 0.000000],5340.7120337999995,1,dynamic_continuous_30s,bw100,100,rr
9.702,[Sector: 0 elevation: 0.000000],5330.541879,1,dynamic_continuous_30s,bw100,100,rr
9.7025,[Sector: 0 elevation: 0.000000],2062.9872198,1,dynamic_continuous_30s,bw100,100,rr
9.703,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
9.714,[Sector: 0 elevation: 0.000000],4093.9113618,1,dynamic_continuous_30s,bw100,100,rr
9.724,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
9.8005,[Sector: 0 elevation: 0.000000],5100.4631106,1,dynamic_continuous_30s,bw100,100,rr
9.8015,[Sector: 0 elevation: 0.000000],5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr
9.802,[Sector: 0 elevation: 0.000000],5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr
9.8025,[Sector: 0 elevation: 0.000000],2344.4621460000003,1,dynamic_continuous_30s,bw100,100,rr
9.8125,[Sector: 0 elevation: 0.000000],3470.8638744,1,dynamic_continuous_30s,bw100,100,rr
9.8225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
9.9005,[Sector: 0 elevation: 0.000000],4952.4576426,1,dynamic_continuous_30s,bw100,100,rr
9.9015,[Sector: 0 elevation: 0.000000],4975.757982,1,dynamic_continuous_30s,bw100,100,rr
9.902,[Sector: 0 elevation: 0.000000],4954.811823,1,dynamic_continuous_30s,bw100,100,rr
9.9025,[Sector: 0 elevation: 0.000000],2811.4900866,1,dynamic_continuous_30s,bw100,100,rr
9.903,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
9.9125,[Sector: 0 elevation: 0.000000],3166.1749314000003,1,dynamic_continuous_30s,bw100,100,rr
9.913,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
9.9225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
9.923,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
10.0005,[Sector: 0 elevation: 0.000000],5774.5431666,1,dynamic_continuous_30s,bw100,100,rr
10.0015,[Sector: 0 elevation: 0.000000],5772.7948356,1,dynamic_continuous_30s,bw100,100,rr
10.002,[Sector: 0 elevation: 0.000000],5776.2914976,1,dynamic_continuous_30s,bw100,100,rr
10.0025,[Sector: 0 elevation: 0.000000],1130.9080067999998,1,dynamic_continuous_30s,bw100,100,rr
10.014,[Sector: 0 elevation: 0.000000],4319.2678464,1,dynamic_continuous_30s,bw100,100,rr
10.024,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
10.1005,[Sector: 0 elevation: 0.000000],5033.94021,1,dynamic_continuous_30s,bw100,100,rr
10.1015,[Sector: 0 elevation: 0.000000],5039.324035199999,1,dynamic_continuous_30s,bw100,100,rr
10.102,[Sector: 0 elevation: 0.000000],5045.1748776,1,dynamic_continuous_30s,bw100,100,rr
10.1025,[Sector: 0 elevation: 0.000000],2530.3926726000004,1,dynamic_continuous_30s,bw100,100,rr
10.113,[Sector: 0 elevation: 0.000000],3232.0283345999997,1,dynamic_continuous_30s,bw100,100,rr
10.114,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
10.123,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
10.2005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
10.2015,[Sector: 0 elevation: 0.000000],5340.7120337999995,1,dynamic_continuous_30s,bw100,100,rr
