time_s,beam_id,backlog_total_bytes,ues_com_backlog,ues_atendidos,starvation_real_pct,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode,jain_backlog,jain_alocacao
4.802,[Sector: 0 elevation: 0.000000],46012,9,9,0.0,5268.338290799999,1,dynamic_continuous_30s,bw100,100,rr,0.9495788878620754,0.9997174183338985
4.8025,[Sector: 0 elevation: 0.000000],13970,9,9,0.0,2257.1227691999998,1,dynamic_continuous_30s,bw100,100,rr,0.43169000571241184,0.3250793650793651
4.803,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
4.814,[Sector: 0 elevation: 0.000000],23832,9,9,0.0,4053.406968,1,dynamic_continuous_30s,bw100,100,rr,0.9062047962997251,0.9154562658212293
4.824,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,753.3790992,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7741935483870968
5.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5267.828708999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
5.0015,[Sector: 0 elevation: 0.000000],77889,9,9,0.0,5271.464203199999,1,dynamic_continuous_30s,bw100,100,rr,0.9969019193860534,0.9997174183338985
5.002,[Sector: 0 elevation: 0.000000],45753,9,9,0.0,5269.57704,1,dynamic_continuous_30s,bw100,100,rr,0.9660019142780238,0.9997174183338985
5.0025,[Sector: 0 elevation: 0.000000],13616,9,9,0.0,2192.7563424,1,dynamic_continuous_30s,bw100,100,rr,0.5240140436944585,0.4172551560306662
5.0125,[Sector: 0 elevation: 0.000000],20415,9,9,0.0,3489.2529749999994,1,dynamic_continuous_30s,bw100,100,rr,0.8636078142478092,0.8910878282240331
5.013,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.0225,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
5.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5326.4393676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
5.2015,[Sector: 0 elevation: 0.000000],77651,9,9,0.0,5332.29021,1,dynamic_continuous_30s,bw100,100,rr,0.9956619442019081,0.9997174183338985
5.202,[Sector: 0 elevation: 0.000000],45253,9,9,0.0,5338.9637028,1,dynamic_continuous_30s,bw100,100,rr,0.9498015103417834,0.9997174183338985
5.2025,[Sector: 0 elevation: 0.000000],12825,9,9,0.0,2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr,0.39821950219579766,0.29174991342337303
5.203,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.2125,[Sector: 0 elevation: 0.000000],21462,8,8,0.0,3593.1849876,1,dynamic_continuous_30s,bw100,100,rr,0.8389862655317416,0.8088289579397651
5.213,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.2225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
5.223,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
5.4015,[Sector: 0 elevation: 0.000000],76936,9,9,0.0,5446.9894752,1,dynamic_continuous_30s,bw100,100,rr,0.9969843787772008,0.9997174183338985
5.402,[Sector: 0 elevation: 0.000000],43814,9,9,0.0,5439.2514696,1,dynamic_continuous_30s,bw100,100,rr,0.9628725957196631,0.9997174183338985
5.4025,[Sector: 0 elevation: 0.000000],10724,9,9,0.0,1737.6850764,1,dynamic_continuous_30s,bw100,100,rr,0.4092906835754666,0.31704531346989445
5.415,[Sector: 0 elevation: 0.000000],23201,9,9,0.0,3978.7275761999995,1,dynamic_continuous_30s,bw100,100,rr,0.9129593470743275,0.9336626676076217
5.425,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
5.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5041.849269599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
5.6015,[Sector: 0 elevation: 0.000000],78924,9,9,0.0,5057.1864486,1,dynamic_continuous_30s,bw100,100,rr,0.9940272781276895,0.9997174183338985
5.602,[Sector: 0 elevation: 0.000000],47757,9,9,0.0,5054.3736048,1,dynamic_continuous_30s,bw100,100,rr,0.9356000295284099,0.9997174183338985
5.6025,[Sector: 0 elevation: 0.000000],16602,9,9,0.0,2538.4222656,1,dynamic_continuous_30s,bw100,100,rr,0.4365949717459983,0.3644556304294877
5.603,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.6125,[Sector: 0 elevation: 0.000000],19750,8,8,0.0,3375.7578504,1,dynamic_continuous_30s,bw100,100,rr,0.7714420494413539,0.791891974460025
5.613,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.6225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
5.623,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
5.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5488.2047376,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
5.8015,[Sector: 0 elevation: 0.000000],76646,9,9,0.0,5489.9530686,1,dynamic_continuous_30s,bw100,100,rr,0.9969568748304705,0.9997174183338985
5.802,[Sector: 0 elevation: 0.000000],43266,9,9,0.0,5499.4394052,1,dynamic_continuous_30s,bw100,100,rr,0.9630338748651529,0.9997174183338985
5.8025,[Sector: 0 elevation: 0.000000],9844,9,9,0.0,1603.9888722,1,dynamic_continuous_30s,bw100,100,rr,0.36558719972976883,0.286603407815529
5.814,[Sector: 0 elevation: 0.000000],24012,9,9,0.0,4028.2425378,1,dynamic_continuous_30s,bw100,100,rr,0.9199020846724397,0.9270288752123177
5.824,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
6.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5346.363180599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.0015,[Sector: 0 elevation: 0.000000],77555,9,9,0.0,5348.1115116,1,dynamic_continuous_30s,bw100,100,rr,0.995870281656081,0.9997174183338985
6.002,[Sector: 0 elevation: 0.000000],45084,9,9,0.0,5358.8875158,1,dynamic_continuous_30s,bw100,100,rr,0.9531172438686506,0.9997174183338985
6.0025,[Sector: 0 elevation: 0.000000],12560,9,9,0.0,2010.7528973999997,1,dynamic_continuous_30s,bw100,100,rr,0.40458597936784263,0.28214468038136237
6.003,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.013,[Sector: 0 elevation: 0.000000],25375,9,9,0.0,4261.8346758,1,dynamic_continuous_30s,bw100,100,rr,0.9747487205706924,0.9617831931147858
6.023,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,619.706763,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
6.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5330.541879,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.2015,[Sector: 0 elevation: 0.000000],77628,9,9,0.0,5340.7120337999995,1,dynamic_continuous_30s,bw100,100,rr,0.9954185531765879,0.9997174183338985
6.202,[Sector: 0 elevation: 0.000000],45190,9,9,0.0,5330.541879,1,dynamic_continuous_30s,bw100,100,rr,0.9472439970615129,0.9997174183338985
6.2025,[Sector: 0 elevation: 0.000000],12802,9,9,0.0,2062.9872198,1,dynamic_continuous_30s,bw100,100,rr,0.3931750871969525,0.2904269424555821
6.203,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.214,[Sector: 0 elevation: 0.000000],25032,9,9,0.0,4275.7230672,1,dynamic_continuous_30s,bw100,100,rr,0.9388259071980828,0.9388512974734012
6.2145,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.224,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,753.3790992,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7741935483870968
6.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5267.828708999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.4015,[Sector: 0 elevation: 0.000000],77889,9,9,0.0,5271.464203199999,1,dynamic_continuous_30s,bw100,100,rr,0.9969019193860534,0.9997174183338985
6.402,[Sector: 0 elevation: 0.000000],45753,9,9,0.0,5269.57704,1,dynamic_continuous_30s,bw100,100,rr,0.9660019142780238,0.9997174183338985
6.4025,[Sector: 0 elevation: 0.000000],13616,9,9,0.0,2192.7563424,1,dynamic_continuous_30s,bw100,100,rr,0.5240140436944585,0.4172551560306662
6.4125,[Sector: 0 elevation: 0.000000],20415,9,9,0.0,3489.2529749999994,1,dynamic_continuous_30s,bw100,100,rr,0.8636078142478092,0.8910878282240331
6.413,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.4225,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
6.5005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5326.4393676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.5015,[Sector: 0 elevation: 0.000000],77651,9,9,0.0,5332.29021,1,dynamic_continuous_30s,bw100,100,rr,0.9956619442019081,0.9997174183338985
6.502,[Sector: 0 elevation: 0.000000],45253,9,9,0.0,5338.9637028,1,dynamic_continuous_30s,bw100,100,rr,0.9498015103417834,0.9997174183338985
6.5025,[Sector: 0 elevation: 0.000000],12825,9,9,0.0,2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr,0.39821950219579766,0.29174991342337303
6.503,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.513,[Sector: 0 elevation: 0.000000],25009,9,9,0.0,4185.8174825999995,1,dynamic_continuous_30s,bw100,100,rr,0.9444354787638481,0.9650913590066503
6.514,[Sector: 0 elevation: 0.000000],10,1,1,0.0,13.216109399999999,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.523,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7643774427694026
6.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5318.530308,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.6015,[Sector: 0 elevation: 0.000000],77599,9,9,0.0,5314.4277966,1,dynamic_continuous_30s,bw100,100,rr,0.9967829864522284,0.9997174183338985
6.602,[Sector: 0 elevation: 0.000000],45205,9,9,0.0,5329.7649756,1,dynamic_continuous_30s,bw100,100,rr,0.965219938128844,0.9997174183338985
6.6025,[Sector: 0 elevation: 0.000000],12736,9,9,0.0,2059.0601382,1,dynamic_continuous_30s,bw100,100,rr,0.48006974321965257,0.38519697572622363
6.614,[Sector: 0 elevation: 0.000000],21226,9,9,0.0,3584.4910686,1,dynamic_continuous_30s,bw100,100,rr,0.8668155153477033,0.9249743062692704
6.624,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,543.67326,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
6.7005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4891.9701636,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.7015,[Sector: 0 elevation: 0.000000],79865,9,9,0.0,4912.303312800001,1,dynamic_continuous_30s,bw100,100,rr,0.9921624720913084,0.9997174183338985
6.702,[Sector: 0 elevation: 0.000000],49607,9,9,0.0,4904.4944988,1,dynamic_continuous_30s,bw100,100,rr,0.9209555495807791,0.9997174183338985
6.7025,[Sector: 0 elevation: 0.000000],19393,9,9,0.0,2884.8038309999997,1,dynamic_continuous_30s,bw100,100,rr,0.4412316782083971,0.34177277735778205
6.703,[Sector: 0 elevation: 0.000000],20,2,2,0.0,17.1865512,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
6.7125,[Sector: 0 elevation: 0.000000],18377,7,7,0.0,3063.1944564,1,dynamic_continuous_30s,bw100,100,rr,0.7288348832965442,0.6988864622934023
6.713,[Sector: 0 elevation: 0.000000],7105,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.22222168957011307,0.2222222222222222
6.7225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,543.67326,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
6.723,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
6.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5774.5431666,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.8015,[Sector: 0 elevation: 0.000000],75363,9,9,0.0,5774.5431666,1,dynamic_continuous_30s,bw100,100,rr,0.9997114915889446,0.9997174183338985
6.802,[Sector: 0 elevation: 0.000000],40710,9,9,0.0,5774.5431666,1,dynamic_continuous_30s,bw100,100,rr,0.9967949677733189,0.9997174183338985
6.8025,[Sector: 0 elevation: 0.000000],6057,9,9,0.0,1130.9080067999998,1,dynamic_continuous_30s,bw100,100,rr,0.7538654839152927,0.790154711673699
6.815,[Sector: 0 elevation: 0.000000],25734,9,9,0.0,4392.637282799999,1,dynamic_continuous_30s,bw100,100,rr,0.9847141311843495,0.9903459014570126
6.825,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7741935483870968
6.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5316.781977,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
6.9015,[Sector: 0 elevation: 0.000000],77609,9,9,0.0,5325.6624642,1,dynamic_continuous_30s,bw100,100,rr,0.9969006871950018,0.9997174183338985
6.902,[Sector: 0 elevation: 0.000000],45163,9,9,0.0,5318.530307999999,1,dynamic_continuous_30s,bw100,100,rr,0.963449855418346,0.9997174183338985
6.9025,[Sector: 0 elevation: 0.000000],12746,9,9,0.0,2060.8084692,1,dynamic_continuous_30s,bw100,100,rr,0.4834993671910383,0.3862729449321628
6.913,[Sector: 0 elevation: 0.000000],21216,9,9,0.0,3533.9593302,1,dynamic_continuous_30s,bw100,100,rr,0.8699320595180023,0.817926409280406
6.914,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
6.923,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,543.67326,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
7.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5397.064779599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.0015,[Sector: 0 elevation: 0.000000],77265,9,9,0.0,5400.5614416,1,dynamic_continuous_30s,bw100,100,rr,0.9957750927136126,0.9997174183338985
7.002,[Sector: 0 elevation: 0.000000],44494,9,9,0.0,5409.5891148,1,dynamic_continuous_30s,bw100,100,rr,0.9505930660660853,0.9997174183338985
7.0025,[Sector: 0 elevation: 0.000000],11680,9,9,0.0,1877.0566931999997,1,dynamic_continuous_30s,bw100,100,rr,0.36477117869606945,0.2590258521692855
7.003,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.013,[Sector: 0 elevation: 0.000000],26186,9,9,0.0,4394.5391646,1,dynamic_continuous_30s,bw100,100,rr,0.9827471335317589,0.9585131098572851
7.023,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7643774427694026
7.1005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5279.84028,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.1015,[Sector: 0 elevation: 0.000000],77918,9,9,0.0,5286.5137728,1,dynamic_continuous_30s,bw100,100,rr,0.9955499533344634,0.9997174183338985
7.102,[Sector: 0 elevation: 0.000000],45790,9,9,0.0,5281.588611,1,dynamic_continuous_30s,bw100,100,rr,0.9507786675325922,0.9997174183338985
7.1025,[Sector: 0 elevation: 0.000000],13682,9,9,0.0,2196.683424,1,dynamic_continuous_30s,bw100,100,rr,0.4325662245032492,0.314089239256906
7.103,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.1125,[Sector: 0 elevation: 0.000000],20674,8,8,0.0,3524.2180037999997,1,dynamic_continuous_30s,bw100,100,rr,0.8266788316304299,0.8604263427414552
7.113,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.1225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,543.67326,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
7.123,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5378.8892976,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.2015,[Sector: 0 elevation: 0.000000],77351,9,9,0.0,5382.991809,1,dynamic_continuous_30s,bw100,100,rr,0.9954385468586892,0.9997174183338985
7.202,[Sector: 0 elevation: 0.000000],44663,9,9,0.0,5391.4136327999995,1,dynamic_continuous_30s,bw100,100,rr,0.9471322194321903,0.9997174183338985
7.2025,[Sector: 0 elevation: 0.000000],11935,9,9,0.0,1931.645196,1,dynamic_continuous_30s,bw100,100,rr,0.35701151228977057,0.2681801626805876
7.203,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.214,[Sector: 0 elevation: 0.000000],25830,9,9,0.0,4316.6419686,1,dynamic_continuous_30s,bw100,100,rr,0.950721254193193,0.9336005029074336
7.224,[Sector: 0 elevation: 0.000000],4416,8,8,0.0,838.1542572000001,1,dynamic_continuous_30s,bw100,100,rr,0.8888888888888888,0.8742316784869977
7.3005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5534.8491744,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.3015,[Sector: 0 elevation: 0.000000],76699,9,9,0.0,5528.392482599999,1,dynamic_continuous_30s,bw100,100,rr,0.998760326233103,0.9997174183338985
7.302,[Sector: 0 elevation: 0.000000],43418,9,9,0.0,5536.5975054,1,dynamic_continuous_30s,bw100,100,rr,0.9875570185241974,0.9997174183338985
7.3025,[Sector: 0 elevation: 0.000000],10091,9,9,0.0,1775.4064614,1,dynamic_continuous_30s,bw100,100,rr,0.6341022839133269,0.6204390499737769
7.3155,[Sector: 0 elevation: 0.000000],21774,9,9,0.0,3717.8419824,1,dynamic_continuous_30s,bw100,100,rr,0.8937105256487832,0.928019194881365
7.3165,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.3255,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
7.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5326.4393676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.4015,[Sector: 0 elevation: 0.000000],77651,9,9,0.0,5332.29021,1,dynamic_continuous_30s,bw100,100,rr,0.9956619442019081,0.9997174183338985
7.402,[Sector: 0 elevation: 0.000000],45253,9,9,0.0,5338.9637028,1,dynamic_continuous_30s,bw100,100,rr,0.9498015103417834,0.9997174183338985
7.4025,[Sector: 0 elevation: 0.000000],12825,9,9,0.0,2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr,0.39821950219579766,0.29174991342337303
7.403,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.4125,[Sector: 0 elevation: 0.000000],21462,8,8,0.0,3595.7118132,1,dynamic_continuous_30s,bw100,100,rr,0.8389862655317416,0.8071995118974985
7.413,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.4225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
7.423,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.5005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5398.8131106,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.5015,[Sector: 0 elevation: 0.000000],77255,9,9,0.0,5409.5891148,1,dynamic_continuous_30s,bw100,100,rr,0.9956574648589817,0.9997174183338985
7.502,[Sector: 0 elevation: 0.000000],44441,9,9,0.0,5400.5614416,1,dynamic_continuous_30s,bw100,100,rr,0.9486623096971928,0.9997174183338985
7.5025,[Sector: 0 elevation: 0.000000],11670,9,9,0.0,1875.3083622,1,dynamic_continuous_30s,bw100,100,rr,0.3623354631455644,0.2585695912318962
7.503,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
7.514,[Sector: 0 elevation: 0.000000],26196,9,9,0.0,4473.1539918,1,dynamic_continuous_30s,bw100,100,rr,0.9801966347275851,0.9911396068478817
7.524,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
7.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5386.8015396,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.6015,[Sector: 0 elevation: 0.000000],77226,9,9,0.0,5385.0532086,1,dynamic_continuous_30s,bw100,100,rr,0.9970395931315166,0.9997174183338985
7.602,[Sector: 0 elevation: 0.000000],44446,9,9,0.0,5398.0362072,1,dynamic_continuous_30s,bw100,100,rr,0.9666163991102353,0.9997174183338985
7.6025,[Sector: 0 elevation: 0.000000],11604,9,9,0.0,1871.3812806,1,dynamic_continuous_30s,bw100,100,rr,0.4535241413143722,0.348280365694384
7.6145,[Sector: 0 elevation: 0.000000],22390,9,9,0.0,3730.1383782,1,dynamic_continuous_30s,bw100,100,rr,0.9074634221148555,0.9038311180609852
7.6245,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
7.7005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5112.4746816,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
7.7015,[Sector: 0 elevation: 0.000000],78538,9,9,0.0,5125.4576802,1,dynamic_continuous_30s,bw100,100,rr,0.9939622255871621,0.9997174183338985
7.702,[Sector: 0 elevation: 0.000000],46998,9,9,0.0,5124.9990168,1,dynamic_continuous_30s,bw100,100,rr,0.9342483540725444,0.9997174183338985
